project,codigo,fecha_encuesta,nombre_del_evaluador,genero_del_evaluador,interview_modality,nacionalidad,gender,follow_up,hh_language,document,interview_language,children,seniors,dependents,adults,time_in_country,date_of_arrival,d1a_housing_score,d1b_rent_score,d2_food_score,d3_education_score,d4_healthcare_score,d5_health_status_score,d6_safety_score,d7_employment_score,d8_fin_resources_score,d9_assistance_score,d10_debt_score,d11_savings_score,d12a_fin_soc_cap_score,d12b_rel_soc_cap_score,d12_average_score,group_a_total_score,d2_weighted_score,d5_weighted_score,d9_weighted_score,group_b_total_score,hh_sri_total_score,uuid,program_type,count,position,days_since_pre,measure_prop,in_program
prm,ec0014071,2022-02-01T00:00:00Z,alexandra lopez,Femenino,"Por Skype, Zoom u otra plataforma",Venezolana,Femenino,NA,Español,Pasaporte Visa Humanitaria,Español,4,0,4,2,> 5 Years,2017-08-16T00:00:00Z,4,1,3,3,5,1,3,3,3,3,3,1,5,3,4,3,0.3,0.2,0.4,0.9,2.1,2a8f0838-5e40-482c-93d0-055c60a921ae,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0014071,2022-05-05T00:00:00Z,marlene guallasamin,Femenino,Vía telefónica,Venezolana,Femenino,No,Español,Visa de excepción (VERHU),Español,4,0,4,2,< 1 Year,2017-08-16T00:00:00Z,5,1,5,5,5,1,3,2,3,3,3,1,1,3,2,3,0,0.2,0.4,0.6000000000000001,2.4,bb732eaa-2b06-4d37-96a5-4be1c25426e7,MDG SESP con enfoque de género,2,2,93,1,TRUE
prm,ec0014082,2022-02-04T00:00:00Z,elsa quishpi,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,0,2,2,3 - 5 Years,2017-10-29T00:00:00Z,4,3,5,5,3,2,3,2,5,5,3,1,1,1,1,3,0,0.1,0,0.1,2.9,3093c398-e6c9-42be-81d5-183298128cb1,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0014082,2022-04-21T00:00:00Z,elsa quishpi,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Pasaporte,Español,2,0,2,2,3 - 5 Years,2017-10-29T00:00:00Z,5,5,5,5,5,2,5,5,3,2,5,3,5,3,4,4.5,0,0.1,0.6000000000000001,0.7000000000000001,3.8,66a10c69-8735-40e9-a9a3-cbeabe798231,MDG SESP con enfoque de género,2,2,76,1,TRUE
prm,ec0014787,2022-04-20T00:00:00Z,vanessa ramos,Femenino,Presencial,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía Pasaporte,Español,1,0,1,1,3 - 5 Years,2018-06-21T00:00:00Z,5,1,5,0,5,3,1,1,5,3,3,1,1,1,1,2.5555555555555554,0,0,0.4,0.4,2.1555555555555554,6924cc72-2fac-4fee-ab05-19cca208ee33,MDG SESP con enfoque de género,1,1,0,1,FALSE
prm,ec0015226,2022-02-03T00:00:00Z,marlene guallasamin,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Visa de excepción (VERHU),Español,3,0,3,1,3 - 5 Years,2022-02-03T00:00:00Z,4,1,3,5,3,3,3,2,5,5,2,1,1,3,2,2.8,0.3,0,0,0.3,2.5,734490f9-eb57-46ef-ad0e-a7ffeaf2bbbd,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0015226,2022-04-27T00:00:00Z,marlene guallasamin,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Ningún documento,Español,3,0,3,1,< 1 Year,2018-01-24T00:00:00Z,5,1,5,5,5,3,3,2,3,3,3,1,5,3,4,3.2,0,0,0.4,0.4,2.8000000000000003,fff32540-c683-42fc-9478-0f3e043e1f03,MDG SESP con enfoque de género,2,2,83,1,TRUE
caminando,ec0015305,2022-06-08T00:00:00Z,arelis meza,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía Pasaporte Visa de excepción (VERHU),Español,2,0,2,NA,3 - 5 Years,2018-05-18T00:00:00Z,4,3,5,3,3,3,3,2,3,3,3,1,5,5,5,3,0,0,0.4,0.4,2.6,37f9e071-bd54-4818-bb76-797ad26d5b55,NA,1,1,0,1,FALSE
prm,ec0016194,2022-04-28T00:00:00Z,johana quinaluisa,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,1,0,1,2,1 - 3 Years,NA,5,0,5,0,3,3,3,3,3,2,5,4,1,5,3,3.625,0,0,0.6000000000000001,0.6000000000000001,3.025,1ade5fc6-1925-48e9-bf26-608b91995fe1,MDG SESP con enfoque de género,1,1,0,1,FALSE
caminando,ec0016285,2022-05-11T00:00:00Z,fabricio cueva,Masculino,Vía telefónica,Venezolana,Femenino,NA,Español,Visa de Unasur,Español,1,0,1,2,3 - 5 Years,2018-02-18T00:00:00Z,4,3,5,5,1,3,3,2,5,5,3,1,1,3,2,2.9,0,0,0,0,2.9,17162c07-e706-46c8-a59f-92808940b459,NA,1,1,0,1,FALSE
prm,ec0016405,2022-01-25T00:00:00Z,wendy nazareno,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Pasaporte,Español,2,0,2,2,1 - 3 Years,2018-08-09T00:00:00Z,5,0,5,5,5,3,5,5,5,5,3,4,5,5,5,4.666666666666667,0,0,0,0,4.666666666666667,2ee09aa1-638d-42f6-b0cc-5208d900dcec,MDG Regular,1,1,0,1,FALSE
caminando,ec0016611,2022-05-13T00:00:00Z,andreina sevillano,Femenino,Vía telefónica,Colombiana,Femenino,NA,Español,Cédula de identidad / ciudadanía Pasaporte Tarjeta de identidad Visa de Protección Internacional,Español,1,0,1,1,> 5 Years,2013-05-03T00:00:00Z,4,1,5,5,0,3,3,3,5,5,3,1,1,3,2,3,0,0,0,0,3,7ed5f7be-62b0-4f0b-a4fa-7b9017575434,NA,1,1,0,1,FALSE
prm,ec0016747,2022-03-31T00:00:00Z,wendy nazareno,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Pasaporte,Español,2,0,2,2,< 1 Year,2022-03-31T00:00:00Z,5,5,5,5,3,1,3,4,5,3,5,3,5,3,4,4.2,0,0.2,0.4,0.6000000000000001,3.6,e1611991-cb0e-429e-8882-ec1057c0f726,MDG Regular,1,1,0,1,FALSE
prm,ec0016812,2022-04-20T00:00:00Z,vanessa ramos,Femenino,Presencial,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,3,0,3,1,3 - 5 Years,2018-04-23T00:00:00Z,4,1,5,5,5,3,1,3,5,5,3,1,1,1,1,2.9,0,0,0,0,2.9,29a3772d-bc3a-493e-9e09-17d9230f25f7,MDG SESP con enfoque de género,1,1,0,1,FALSE
prm,ec0016930,2022-01-18T00:00:00Z,wendy nazareno,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Pasaporte,Español,2,0,2,2,< 1 Year,2018-06-14T00:00:00Z,5,5,3,5,1,3,3,5,5,3,3,1,1,3,2,3.5,0.3,0,0.4,0.7,2.8,f3e12a40-7ac9-4013-a543-dc85246e89ac,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0016930,2022-04-29T00:00:00Z,wendy nazareno,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Visa de Unasur,Español,2,0,2,2,< 1 Year,2018-06-14T00:00:00Z,5,5,5,5,5,3,5,4,5,3,5,3,1,5,3,4.5,0,0,0.4,0.4,4.1,6ff4f6c5-bcc3-4740-8594-19761fa7e67b,MDG SESP con enfoque de género,2,2,101,1,TRUE
prm,ec0017989,2022-04-28T00:00:00Z,johana quinaluisa,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,1,0,1,1,1 - 3 Years,NA,5,3,5,5,3,3,3,3,3,5,5,4,5,5,5,3.9,0,0,0,0,3.9,2ec4ef68-66e0-43f0-a370-df3f842564f4,MDG Regular,1,1,0,1,FALSE
hilton,ec0018100,2021-10-28T00:00:00Z,pamela veliz,Femenino,Presencial,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía Pasaporte Visa de excepción (VERHU),Español,1,1,2,2,< 1 Year,2018-08-10T00:00:00Z,4,1,3,5,3,1,3,4,3,5,2,3,1,3,2,3,0.3,0.2,0,0.5,2.5,ea1ef2a2-7728-48f3-b30e-ffef5042da96,NA,1,1,0,1,FALSE
prm,ec0018313,2022-02-14T00:00:00Z,olga herrera,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,3,0,3,4,1 - 3 Years,2021-03-16T00:00:00Z,4,1,5,5,3,2,3,2,5,5,3,1,1,3,2,2.9,0,0.1,0,0.1,2.8,b2f4e620-a977-4344-9461-11b36b018650,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0018313,2022-04-18T00:00:00Z,olga herrera,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,2,0,2,5,3 - 5 Years,2018-08-20T00:00:00Z,5,3,5,5,3,3,3,2,5,3,5,3,5,5,5,3.9,0,0,0.4,0.4,3.5,16565bae-098a-408b-9849-c3b00ba28cdd,MDG SESP con enfoque de género,2,2,63,1,TRUE
caminando,ec0019100,2022-04-21T00:00:00Z,katerine alexandra lopez yepez,Femenino,Vía telefónica,Colombiana,Femenino,NA,Español,Cédula de identidad / ciudadanía Pasaporte Visa de Protección Internacional,Español,3,0,3,1,3 - 5 Years,2018-09-30T00:00:00Z,5,1,3,5,3,1,3,3,3,5,3,3,1,3,2,3.1,0.3,0.2,0,0.5,2.6,efc43c33-1e06-4937-93a6-82e5a181b914,NA,1,1,0,1,FALSE
caminando,ec0019347,2022-04-26T00:00:00Z,juan haro,Masculino,Vía telefónica,Colombiana,Femenino,NA,Español,Cédula de identidad / ciudadanía Visa Humanitaria,Español,0,0,0,4,1 - 3 Years,2019-04-15T00:00:00Z,4,3,3,0,3,3,3,2,3,5,3,1,5,3,4,2.888888888888889,0.3,0,0,0.3,2.588888888888889,5a8f8b2d-3b69-49d3-832e-357866d106ef,NA,1,1,0,1,FALSE
prm,ec0019421,2022-04-28T00:00:00Z,johana quinaluisa,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,4,0,4,2,1 - 3 Years,NA,5,0,5,5,3,3,5,4,3,1,5,4,1,5,3,4.111111111111111,0,0,0.8,0.8,3.311111111111111,e0ab737c-a24a-4508-8caf-fc45e39a838b,MDG SESP con enfoque de género,1,1,0,1,FALSE
prm,ec0019658,2022-01-19T00:00:00Z,elsa quishpi,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Visa de excepción (VERHU),Español,1,1,2,2,1 - 3 Years,2018-09-30T00:00:00Z,4,3,5,5,3,2,3,2,3,3,3,1,1,1,1,2.8,0,0.1,0.4,0.5,2.3,209dc5b0-b24c-4661-b35d-119057da67b2,MDG SESP con enfoque de género,1,1,0,1,FALSE
prm,ec0019713,2022-01-19T00:00:00Z,olivia nazareno,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía Pasaporte Visa de excepción (VERHU),Español,2,0,2,2,3 - 5 Years,2018-01-17T00:00:00Z,5,3,3,3,3,3,3,3,3,5,5,1,5,3,4,3.3,0.3,0,0,0.3,3,867f94a5-bcf9-400e-8b6a-7210109c5a8b,MDG Regular,1,1,0,1,FALSE
prm,ec0020794,2022-03-28T00:00:00Z,wendy nazareno,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,1,0,1,1,< 1 Year,2022-03-28T00:00:00Z,5,3,5,5,3,3,3,3,5,5,5,3,5,3,4,3.9,0,0,0,0,3.9,142f782f-2ab4-423d-bcab-d77377e8802a,MDG Regular,1,1,0,1,FALSE
prm,ec0021060,2022-02-07T00:00:00Z,bethzabe sanchez,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,4,0,4,2,3 - 5 Years,2018-10-14T00:00:00Z,4,1,5,5,3,3,3,2,5,5,3,3,1,1,1,3,0,0,0,0,3,47f5583b-4f65-4fcc-add8-90857f5a2dd5,MDG SESP con enfoque de género,1,1,0,1,FALSE
prm,ec0021337,2022-01-28T00:00:00Z,darlin alejandro alonzo veliz,Masculino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía Pasaporte Visa de excepción (VERHU),Español,0,0,0,2,1 - 3 Years,2022-01-28T00:00:00Z,4,1,3,0,3,1,5,2,3,5,3,3,5,3,4,3.111111111111111,0.3,0.2,0,0.5,2.611111111111111,f0dd7dc9-6b3a-41ac-a40c-c2d9cb2d66e1,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0021337,2022-04-27T00:00:00Z,arelis torres,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía Pasaporte,Español,0,0,0,2,1 - 3 Years,2018-09-29T00:00:00Z,4,3,5,0,3,3,3,3,3,3,5,3,5,5,5,3.5555555555555554,0,0,0.4,0.4,3.1555555555555554,e0cdd02e-d93c-4b69-87ec-84b4cd038aaf,MDG SESP con enfoque de género,2,2,89,1,TRUE
prm,ec0022778,2022-01-20T00:00:00Z,amelia bone,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,4,0,4,1,1 - 3 Years,2018-09-29T00:00:00Z,4,3,5,3,5,3,5,3,5,1,5,1,1,3,2,3.6,0,0,0.8,0.8,2.8,e449fbf6-3791-431b-bd3f-82f925fca3d8,MDG SESP con enfoque de género,1,1,0,1,FALSE
prm,ec0023183,2022-01-21T00:00:00Z,juan jose romero,Masculino,Vía telefónica,Venezolana,Femenino,NA,Otro / No aplica,Visa Amparo,Otro / No aplica,1,1,2,1,1 - 3 Years,2018-11-02T00:00:00Z,4,3,3,1,3,2,3,3,5,3,3,1,5,1,3,2.9,0.3,0.1,0.4,0.8,2.0999999999999996,9931703f-93c5-4440-82d6-67b9f5284fd6,MDG Regular,1,1,0,1,FALSE
caminando,ec0023263,2022-05-13T00:00:00Z,andreina sevillano,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,4,2,4,3 - 5 Years,2018-09-17T00:00:00Z,4,3,3,5,3,3,3,5,5,5,3,1,1,1,1,3.3,0.3,0,0,0.3,3,2b3c06b9-5efa-4edc-9355-cea292146c01,NA,1,1,0,1,FALSE
hilton,ec0023390,2021-11-17T00:00:00Z,pamela veliz,Femenino,Presencial,Venezolana,Femenino,NA,Español,Pasaporte,Español,1,NA,NA,NA,< 1 Year,2020-12-05T00:00:00Z,5,3,5,5,3,1,3,4,3,5,2,1,1,3,2,3.1,0,0.2,0,0.2,2.9,dd6a2a6a-cfd3-4206-88d5-a6c1e01c6578,NA,2,1,0,0.5,TRUE
hilton,ec0023390,2022-06-23T00:00:00Z,arelis torres,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,1,0,1,2,1 – 3 Years,2018-07-24T00:00:00Z,5,3,5,5,0,3,5,4,3,3,5,4,1,5,3,4.111111111111111,0,0,0.4,0.4,3.711111111111111,dbe0b48c-2b98-48ef-8848-61b8f71612d6,NA,2,2,218,1,TRUE
caminando,ec0023421,2022-06-08T00:00:00Z,arelis meza,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía Pasaporte,Español,2,0,2,0,3 - 5 Years,2018-09-01T00:00:00Z,3,0,5,5,3,1,3,2,1,3,2,1,1,5,3,2.5555555555555554,0,0.2,0.4,0.6000000000000001,1.9555555555555553,10477244-61d3-4076-bd56-d5fce4382c98,NA,1,1,0,1,FALSE
prm,ec0023519,2022-03-30T00:00:00Z,wendy nazareno,Femenino,Vía telefónica,Colombiana,Femenino,Sí,Español,Cédula de identidad / ciudadanía Visa de Protección Internacional,Español,1,0,1,1,< 1 Year,2018-03-30T00:00:00Z,5,0,5,5,3,3,3,5,5,5,5,1,5,3,4,4,0,0,0,0,4,b3978633-1064-43f0-8191-e574606f3a68,MDG Regular,1,1,0,1,FALSE
caminando,ec0023934,2022-05-19T00:00:00Z,juan haro,Masculino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía Visa de Unasur,Español,2,0,2,2,3 - 5 Years,2018-11-04T00:00:00Z,4,1,5,5,5,2,5,5,3,3,3,1,5,1,3,3.5,0,0.1,0.4,0.5,3,bacbf547-2f64-4e6b-87ec-6747231c4df9,NA,1,1,0,1,FALSE
prm,ec0024420,2022-01-31T00:00:00Z,alexandra lopez,Femenino,"Por Skype, Zoom u otra plataforma",Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,1,0,1,2,1 - 3 Years,2018-07-13T00:00:00Z,4,3,3,3,5,1,3,4,3,5,3,3,5,5,5,3.6,0.3,0.2,0,0.5,3.1,dcef7051-3102-4c91-b257-ffe630f13787,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0024420,2022-04-29T00:00:00Z,marlene guallasamin,Femenino,Presencial,Venezolana,Femenino,Sí,Español,Visa de excepción (VERHU),Español,1,0,1,1,1 - 3 Years,2018-06-13T00:00:00Z,5,1,3,5,5,1,3,3,3,3,3,1,1,5,3,3.2,0.3,0.2,0.4,0.9,2.3000000000000003,ac4ca00e-d0bc-40d3-a972-12b583450dc6,MDG SESP con enfoque de género,2,2,88,1,TRUE
prm,ec0024459,2022-04-12T00:00:00Z,gabriela soto,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,1,0,1,2,3 - 5 Years,2018-11-28T00:00:00Z,4,5,5,0,0,3,3,4,5,5,3,1,5,1,3,3.5,0,0,0,0,3.5,a7017ed2-6ad6-4184-8315-a6b2414e2644,MDG SESP con enfoque de género,1,1,0,1,FALSE
prm,ec0024874,2022-01-21T00:00:00Z,wendy nazareno,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,0,2,2,< 1 Year,2018-06-27T00:00:00Z,4,3,3,5,3,3,3,3,5,5,3,1,1,3,2,3.2,0.3,0,0,0.3,2.9000000000000004,44bea417-ecfb-4aad-ac1b-54a6d3c2c09a,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0024874,2022-04-29T00:00:00Z,wendy nazareno,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,2,0,2,2,< 1 Year,2018-06-29T00:00:00Z,5,5,5,5,3,3,3,4,5,3,5,3,1,5,3,4.1,0,0,0.4,0.4,3.6999999999999997,d114ee00-8314-43a0-b806-734ce8215487,MDG SESP con enfoque de género,2,2,98,1,TRUE
prm,ec0025126,2022-04-19T00:00:00Z,cecilia aulestia,Femenino,Presencial,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,4,NA,4,2,3 - 5 Years,2018-09-17T00:00:00Z,5,3,3,3,1,2,5,2,3,3,3,1,1,3,2,2.8,0.3,0.1,0.4,0.8,1.9999999999999998,ab561f92-7f76-4cf5-95d7-ddfe42aff53e,MDG SESP con enfoque de género,1,1,0,1,FALSE
hilton,ec0025736,2021-11-17T00:00:00Z,john ycaza,Masculino,Vía telefónica,Venezolana,Femenino,NA,NA,Cédula de identidad / ciudadanía Visa de excepción (VERHU),NA,0,0,2,2,1 – 3 Years,2019-12-21T00:00:00Z,4,5,5,5,5,3,3,3,3,2,5,1,1,1,1,3.5,0,0,0.6000000000000001,0.6000000000000001,2.9,2f8b851b-9981-4dc5-8510-847feb41035c,NA,2,1,0,0.5,TRUE
hilton,ec0025736,2022-06-24T00:00:00Z,john ycaza,Masculino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,2,0,2,3,< 1 Year,2018-12-21T00:00:00Z,5,5,5,5,3,1,3,4,3,3,5,3,1,5,3,3.9,0,0.2,0.4,0.6000000000000001,3.3,c9f5937e-d5da-45d2-9919-3f0606729c0d,NA,2,2,219,1,TRUE
caminando,ec0025892,2022-05-19T00:00:00Z,juan haro,Masculino,Vía telefónica,Venezolana,Femenino,NA,Español,Pasaporte Visa de Unasur Visa Humanitaria,Español,1,1,2,2,3 - 5 Years,2018-05-13T00:00:00Z,4,1,3,5,0,3,5,3,5,3,3,1,1,1,1,3.111111111111111,0.3,0,0.4,0.7,2.4111111111111114,710bd04b-bcd8-4141-abdd-d15fa0d296b9,NA,1,1,0,1,FALSE
caminando,ec0027041,2022-04-21T00:00:00Z,katerine alexandra lopez yepez,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía Pasaporte,Español,1,0,1,1,3 - 5 Years,2019-01-09T00:00:00Z,4,1,5,1,1,3,3,4,5,3,3,1,1,1,1,2.4,0,0,0.4,0.4,2,63debdba-7622-4137-b381-42e2f7a882e7,NA,1,1,0,1,FALSE
prm,ec0027230,2022-02-28T00:00:00Z,wendy nazareno,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,1,0,1,2,1 - 3 Years,2018-05-31T00:00:00Z,5,0,5,5,5,3,5,4,5,5,5,5,5,5,5,4.888888888888889,0,0,0,0,4.888888888888889,4250208b-1bd7-467e-83e4-3d356cc41533,MDG Regular,1,1,0,1,FALSE
prm,ec0027327,2022-02-03T00:00:00Z,ivett vanessa ramos bosquez,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,2,0,2,0,1 - 3 Years,2018-12-18T00:00:00Z,4,3,5,1,0,3,3,4,5,3,3,1,1,3,2,2.888888888888889,0,0,0.4,0.4,2.488888888888889,79c677a1-59fd-4ba3-931e-59197d2df5a4,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0027327,2022-04-29T00:00:00Z,vanessa ramos,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,2,0,2,1,3 - 5 Years,2018-12-18T00:00:00Z,5,5,5,1,5,3,5,4,3,2,3,3,5,5,5,3.9,0,0,0.6000000000000001,0.6000000000000001,3.3,6c33b3bf-a934-4b08-adb8-4d6d64f1022d,MDG SESP con enfoque de género,2,2,85,1,TRUE
caminando,ec0027816,2022-05-12T00:00:00Z,fabricio cueva,Masculino,Vía telefónica,Colombiana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,0,0,0,2,1 - 3 Years,2018-11-07T00:00:00Z,4,3,5,0,1,1,3,1,3,5,3,1,5,3,4,2.5555555555555554,0,0.2,0,0.2,2.355555555555555,79483266-877c-45eb-b715-fce874b2d679,NA,1,1,0,1,FALSE
hilton,ec0028214,2021-12-05T00:00:00Z,pamela veliz,Femenino,"Por Skype, Zoom u otra plataforma",Venezolana,Femenino,NA,Español,Ningún documento,Español,5,0,5,2,< 1 Year,2018-07-24T00:00:00Z,5,3,5,5,3,3,5,2,3,5,2,4,1,3,2,3.4,0,0,0,0,3.4,57cba01c-77bb-4d23-83e2-1288b2d8c186,NA,2,1,0,0.5,TRUE
hilton,ec0028214,2022-06-22T00:00:00Z,john ycaza,Masculino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,5,0,5,2,1 – 3 Years,2018-06-24T00:00:00Z,5,3,5,5,5,3,3,5,3,3,3,3,5,5,5,4,0,0,0.4,0.4,3.6,a0e12892-c2ed-419b-bd4d-e8f1c59a5b3b,NA,2,2,199,1,TRUE
caminando,ec0028958,2022-04-28T00:00:00Z,diana romo,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Pasaporte,Español,3,0,3,2,3 - 5 Years,2018-08-09T00:00:00Z,4,1,3,5,5,3,5,2,3,5,3,1,1,3,2,3.1,0.3,0,0,0.3,2.8000000000000003,40c5ab4f-6c69-4ee5-bdf7-ff4fe4bc9bd2,NA,1,1,0,1,FALSE
caminando,ec0029189-1,2022-04-26T00:00:00Z,diana romo,Femenino,Presencial,Colombiana,Femenino,NA,Español,Pasaporte Visa de Protección Internacional,Español,3,NA,3,2,1 - 3 Years,2019-02-19T00:00:00Z,4,1,3,5,3,3,5,2,3,5,3,1,1,1,1,2.8,0.3,0,0,0.3,2.5,f9b6194a-4608-4ccd-abef-5776b4817282,NA,1,1,0,1,FALSE
caminando,ec0029383,2022-04-21T00:00:00Z,carolina elizalde,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,1,0,1,1,< 1 Year,2022-01-01T00:00:00Z,4,5,5,1,1,3,1,4,5,5,3,1,1,1,1,2.6,0,0,0,0,2.6,9bc46d41-8463-44ef-9438-95ebf98d0692,NA,1,1,0,1,FALSE
prm,ec0029693,2022-02-04T00:00:00Z,olivia nazareno,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía Pasaporte,Español,5,0,5,2,1 - 3 Years,2021-07-18T00:00:00Z,3,3,5,1,3,1,5,4,3,2,2,1,5,5,5,3,0,0.2,0.6000000000000001,0.8,2.2,64219f7b-a83c-48d3-9952-c28e2d8dc5ee,MDG SESP con enfoque de género,1,1,0,1,FALSE
prm,ec0029802,2022-03-21T00:00:00Z,wendy nazareno,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,3,0,3,2,< 1 Year,2022-03-21T00:00:00Z,5,3,5,5,3,1,3,4,5,3,5,3,5,5,5,4.1,0,0.2,0.4,0.6000000000000001,3.4999999999999996,d92fc5fc-ee58-490d-91d4-82c2fbf98a1f,MDG Regular,1,1,0,1,FALSE
caminando,ec0029869,2022-04-21T00:00:00Z,katerine alexandra lopez yepez,Femenino,Vía telefónica,Colombiana,Femenino,NA,Español,Cédula de identidad / ciudadanía Visa de Protección Internacional,Español,3,0,3,1,3 - 5 Years,2019-02-19T00:00:00Z,5,1,3,5,1,3,3,4,5,3,5,1,1,3,2,3.2,0.3,0,0.4,0.7,2.5,f4984a24-9799-42e1-9d9d-2d5f9654f959,NA,1,1,0,1,FALSE
caminando,ec00300849,2022-05-11T00:00:00Z,andreina sevillano,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Pasaporte Tarjeta de identidad,Español,2,0,2,2,3 - 5 Years,2018-11-19T00:00:00Z,5,1,3,5,3,2,3,4,1,3,5,1,1,3,2,3,0.3,0.1,0.4,0.8,2.2,948d60d6-9a06-4ab5-b9e3-c1edbeca5b94,NA,1,1,0,1,FALSE
prm,ec0031245,2022-01-31T00:00:00Z,gabriela soto,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía Pasaporte Visa de excepción (VERHU),Español,2,0,3,3,1 - 3 Years,2019-03-04T00:00:00Z,4,3,5,5,3,1,5,2,3,3,3,1,5,5,5,3.4,0,0.2,0.4,0.6000000000000001,2.8,0ab55d16-943c-42ba-90bc-151d86c12f24,MDG Regular,1,1,0,1,FALSE
prm,ec0031402,2022-02-07T00:00:00Z,bethzabe sanchez,Femenino,Vía telefónica,Venezolana,Femenino,NA,Español,Cédula de identidad / ciudadanía,Español,11,NA,NA,6,1 - 3 Years,2019-03-09T00:00:00Z,4,1,5,3,5,3,1,2,5,5,3,1,1,5,3,2.8,0,0,0,0,2.8,34c6af4d-dfba-4e06-90e7-d4b3103470f2,MDG SESP con enfoque de género,2,1,0,0.5,TRUE
prm,ec0031402,2022-04-18T00:00:00Z,olga herrera,Femenino,Vía telefónica,Venezolana,Femenino,Sí,Español,Cédula de identidad / ciudadanía,Español,2,0,2,3,1 - 3 Years,2019-03-09T00:00:00Z,5,5,5,5,3,3,3,5,5,3,3,4,5,3,4,4.2,0,0,0.4,0.4,3.8000000000000003,7511a6cb-60da-4695-837d-380184f96500,MDG SESP con enfoque de género,2,2,70,1,TRUE
